id,name
F00000Z016:FO,華南永昌四年到期新興市場美元債券基金(累積新台幣)
F00000Z018:FO,華南永昌四年到期新興市場美元債券基金(累積美元)
F00000Z019:FO,華南永昌四年到期新興市場美元債券基金(季配美元)
F0HKG0605K:FO,華南永昌全球亨利組合基金
F0HKG05X1B:FO,華南永昌麒麟貨幣市場基金
F0HKG05WYW:FO,華南永昌鳳翔貨幣市場基金
F000011A8Z:FO,華南永昌全球多重資產基金累積型新臺幣
F000011A90:FO,華南永昌全球多重資產基金月配息型新臺幣
F000011A91:FO,華南永昌全球多重資產基金累積型美元
F000011A92:FO,華南永昌全球多重資產基金月配息型美元
F00000Q4SJ:FO,華南永昌人民幣高收益債券基金(累積新台幣)
F00000Q4SK:FO,華南永昌人民幣高收益債券基金(月配新台幣)
F00000UMXN:FO,華南永昌多重資產入息平衡基金(月配新台幣)
F00000UMXP:FO,華南永昌多重資產入息平衡基金(月配美元)
F0HKG05X3M:FO,華南永昌龍盈平衡基金
F00000UMXM:FO,華南永昌多重資產入息平衡基金(累積新台幣)
F00000UMXO:FO,華南永昌多重資產入息平衡基金(累積美元)
F00000VQU3:FO,華南永昌物聯網精選基金
F00000ZBEA:FO,華南永昌Shiller US CAPE ETF組合基金(月配新台幣)
F00000ZBEC:FO,華南永昌Shiller US CAPE ETF組合基金(月配美元)
F00000ZBEB:FO,華南永昌Shiller US CAPE ETF組合基金(累積美元)
F000010KFH:FO,華南永昌全球新零售基金美元計價
F00000ZBE8:FO,華南永昌Shiller US CAPE ETF組合基金(累積新台幣)
F000010KFG:FO,華南永昌全球新零售基金新臺幣計價
F0HKG06Z0D:FO,華南永昌全球精品基金
F00000WLF0:FO,華南永昌MSCI全球特選物聯網指數基金(美元)
F00000WLEZ:FO,華南永昌MSCI全球特選物聯網指數基金(新台幣)
F000000OUJ:FO,華南永昌全球神農水資源基金
F00000VDW3:FO,華南永昌中國A股基金(人民幣)
F00000VDW5:FO,華南永昌中國A股基金(美元)
F00000TNVE:FO,華南永昌中國A股基金(新台幣)
F000010SD3:FO,路博邁全球高收益債券基金T 累積(南非幣)
F0000127UT:FO,路博邁全球高收益債券基金N累積(南非幣)
F0000127UM:FO,路博邁全球高收益債券基金N月配(人民幣)
F000010SD9:FO,路博邁全球高收益債券基金T 月配(人民幣)
F000010SDB:FO,路博邁全球高收益債券基金T 月配(南非幣)
F0000127UU:FO,路博邁全球高收益債券基金N月配(南非幣)
F000010SD7:FO,路博邁全球高收益債券基金T 月配(新臺幣)
F000010SD0:FO,路博邁全球高收益債券基金T 累積(美元)
F000010SCZ:FO,路博邁全球高收益債券基金T 累積(新臺幣)
F000010SD1:FO,路博邁全球高收益債券基金T 累積(人民幣)
F00000ZH5C:FO,路博邁AR台灣股票基金T月配級別(新臺幣)
F0000127U7:FO,路博邁全球高收益債券基金N累積(新臺幣)
F0000127UD:FO,路博邁全球高收益債券基金N累積(美元)
F0000127UO:FO,路博邁全球高收益債券基金N累積(澳幣)
F0000127UJ:FO,路博邁全球高收益債券基金N累積(人民幣)
F0000127UB:FO,路博邁全球高收益債券基金N月配(新臺幣)
F0000127UG:FO,路博邁全球高收益債券基金N月配(美元)
F0000127UQ:FO,路博邁全球高收益債券基金N月配(澳幣)
F000010SDA:FO,路博邁全球高收益債券基金T 月配(澳幣)
F000010SD8:FO,路博邁全球高收益債券基金T 月配(美元)
F000010SD2:FO,路博邁全球高收益債券基金T 累積(澳幣)
F00000ZH5B:FO,路博邁AR台灣股票基金T累積級別(新臺幣)
F0000112LF:FO,路博邁收益成長多重資產基金T 累積(南非幣)
F0000112LH:FO,路博邁收益成長多重資產基金N 累積(南非幣)
F0000112KZ:FO,路博邁收益成長多重資產基金T 累積(新臺幣)
F0000112L1:FO,路博邁收益成長多重資產基金N 累積(新臺幣)
F0000112LG:FO,路博邁收益成長多重資產基金T 月配(南非幣)
F0000112LI:FO,路博邁收益成長多重資產基金N 月配(南非幣)
F0000112L7:FO,路博邁收益成長多重資產基金T 累積(人民幣)
F0000112LD:FO,路博邁收益成長多重資產基金N 累積(澳幣)
F0000112LB:FO,路博邁收益成長多重資產基金T 累積(澳幣)
F0000112L9:FO,路博邁收益成長多重資產基金N 累積(人民幣)
F0000112L3:FO,路博邁收益成長多重資產基金T 累積(美元)
F0000112L5:FO,路博邁收益成長多重資產基金N 累積(美元)
F0000112LA:FO,路博邁收益成長多重資產基金N 月配(人民幣)
F0000112L8:FO,路博邁收益成長多重資產基金T 月配(人民幣)
F0000112L2:FO,路博邁收益成長多重資產基金N 月配(新臺幣)
F0000112L0:FO,路博邁收益成長多重資產基金T 月配(新臺幣)
F0000112L6:FO,路博邁收益成長多重資產基金N 月配(美元)
F0000112L4:FO,路博邁收益成長多重資產基金T月配(美元)
F0000112LE:FO,路博邁收益成長多重資產基金N 月配(澳幣)
F0000112LC:FO,路博邁收益成長多重資產基金T月配(澳幣)
F0HKG05WWG:FO,鋒裕匯理阿波羅基金
F0HKG05WZN:FO,鋒裕匯理所羅門貨幣市場基金
F00000NBMQ:FO,鋒裕匯理亞洲新富基金
F00000XGAS:FO,安本標準 - 前緣市場債券基金 Z 累積 美元
F0000118D2:FO,安本標準 - 前緣市場債券基金 Z 月配息 美元
F00000TGXI:FO,安本標準 - 前緣市場債券基金 X 累積 美元
F0000104MO:FO,安本標準 - 前緣市場債券基金 X 月配息 美元
F00000ZXQN:FO,安本標準 - 前緣市場債券基金 A 累積 美元
F00000LP4O:FO,安本標準 - 新興市場公司債券基金 Z 月配息 美元
F00000QGDB:FO,安本標準 - 前緣市場債券基金 A 月配息 美元
F00000PAOI:FO,安本標準 - 新興市場公司債券基金 X 累積 美元
F00000PAOH:FO,安本標準 - 新興市場公司債券基金 X 月配息 美元
F00000MCHM:FO,安本標準 - 新興市場公司債券基金 I 累積 美元
F00000M7MM:FO,安本標準 - 新興市場公司債券基金 A 月配息 美元
F00000WK1X:FO,安本標準 - 新興市場公司債券基金 A 月中配息 美元
F00000M7MN:FO,安本標準 - 新興市場公司債券基金 A 累積 美元
F00000Y7AG:FO,安本標準 - 印度債券基金 Z 月配息 美元
F00000YJGP:FO,安本標準 - 新興市場債券基金 Z 月配息 美元
F00000YY42:FO,安本標準 - 印度債券基金 X 月配息 美元
F00000WABZ:FO,安本標準 - 印度債券基金 I 累積 美元
F00000WABY:FO,安本標準 - 印度債券基金 I 月配息 美元
F00000WAC0:FO,安本標準 - 印度債券基金 X 累積 美元
F00000PAU5:FO,安本標準 - 新興市場債券基金 X 累積 美元
F00000WABU:FO,安本標準 - 印度債券基金 A 月配息 美元
F000000OUC:FO,安本標準 - 新興市場債券基金 I 累積 美元
F00000WABV:FO,安本標準 - 印度債券基金 A 累積 美元
F000000OUD:FO,安本標準 - 新興市場債券基金 I 月配息 美元
F00000PAU4:FO,安本標準 - 新興市場債券基金 X 月配息 美元
F00000ZC6H:FO,安本標準 - 印度債券基金 A 月中配息 美元
F00000WK1Z:FO,安本標準 - 新興市場債券基金 A 月中配息 美元
F0GBR04AXA:FO,安本標準 - 新興市場債券基金 A 月配息 美元
F0GBR04NVP:FO,安本標準 - 新興市場債券基金 A 累積 美元
F00000T3XJ:FO,安本標準 - 歐元高收益債券基金 I 月配息 美元避險
F00000Z2AE:FO,安本標準 - 歐元高收益債券基金 I 累積 美元避險
F00000YHV8:FO,安本標準 - 歐元高收益債券基金 X 月配息 美元避險
F00000YHV9:FO,安本標準 - 歐元高收益債券基金 X 累積 美元避險
F00000QET5:FO,安本標準 - 歐元高收益債券基金 A 月配息 美元避險
F00000WK21:FO,安本標準 - 歐元高收益債券基金 A 月中配息 美元避險
F000003WUU:FO,安本標準 - 歐元高收益債券基金 A 累積 美元避險
F000010JBU:FO,安本標準 - 歐元高收益債券基金 Z 月配息 歐元
F000001VR1:FO,安本標準 - 歐元高收益債券基金 I 累積 歐元
F00000PAUA:FO,安本標準 - 歐元高收益債券基金 X 累積 歐元
F00000PAU9:FO,安本標準 - 歐元高收益債券基金 X 月配息 歐元
F0GBR04T1N:FO,安本標準 - 歐元高收益債券基金 A 月配息 歐元
F0GBR04BU3:FO,安本標準 - 歐元高收益債券基金 A 累積 歐元
F00000WK20:FO,安本標準 - 歐元高收益債券基金 A 月中配息 歐元
F00000ZFTE:FO,安本標準 - 澳洲股票基金 Z 累積 澳幣
F00000PAM6:FO,安本標準 - 澳洲股票基金 X 累積 澳幣
F0GBR04AXH:FO,安本標準 - 澳洲股票基金 A 累積 澳幣
F0000118CU:FO,安本標準 - 澳洲股票基金 Z 月配息 澳幣
F000010J20:FO,安本標準 - 新興市場當地貨幣債券基金 Z 月配息 美元
F00000MM9J:FO,安本標準 - 新興市場當地貨幣債券基金 Z 累積 美元
F00000PAOU:FO,安本標準 - 新興市場當地貨幣債券基金 X 月配息 美元
F00000PAOV:FO,安本標準 - 新興市場當地貨幣債券基金 X 累積 美元
F00000WK1Y:FO,安本標準 - 新興市場當地貨幣債券基金 A 月中配息 美元
F00000H34Q:FO,安本標準 - 新興市場當地貨幣債券基金 A 累積 美元
F00000LYEP:FO,安本標準 - 新興市場當地貨幣債券基金 A 月配息 美元
F00000ZEA5:FO,安本標準 - 亞洲地產股票基金 Z 累積 美元
F00000PAKF:FO,安本標準 - 亞洲地產股票基金 X 累積 美元
F00000HH3W:FO,安本標準 - 亞洲地產股票基金 A 累積 美元
F00000VTXZ:FO,安本標準 - 英國股票基金 Z 累積 歐元避險
F00000PAUJ:FO,安本標準 - 英國股票基金 X 累積 英鎊
F0000118CW:FO,安本標準 - 歐洲股票基金 Z 季配息 歐元
F0GBR04AX4:FO,安本標準 - 英國股票基金 A 累積 英鎊
F000001VR4:FO,安本標準 - 歐洲股票基金 Z 累積 歐元
F00000PAPY:FO,安本標準 - 歐洲股票基金 X 累積 歐元
F0GBR04AWZ:FO,安本標準 - 歐洲股票基金 A 累積 歐元
F00000ZXQO:FO,安本標準 - 北美小型公司基金 Z 累積 美元
F00000YN53:FO,安本標準 - 北美小型公司基金 X 累積 美元
F00000QHV0:FO,安本標準 - 北美小型公司基金 A 累積 美元
F0000118CZ:FO,安本標準 - 北美股票基金 Z 半年配息 美元
F000001VQY:FO,安本標準 - 北美股票基金 Z 累積 美元
F00000P9KW:FO,安本標準 - 北美股票基金 X 累積 美元
F0GBR04AWT:FO,安本標準 - 北美股票基金 A 累積 美元
F000001VQZ:FO,安本標準 - 亞洲小型公司基金 Z 累積 美元
F000000OUF:FO,安本標準 - 亞洲小型公司基金 I 累積 美元
F00000PALH:FO,安本標準 - 亞洲小型公司基金 X 累積 美元
F0GBR06X7H:FO,安本標準 - 亞洲小型公司基金 A 累積 美元
F00000PANX:FO,安本標準 - 東歐股票基金 X 累積 歐元
F00000J84Z:FO,安本標準 - 東歐股票基金 A 累積 歐元
F0000118CT:FO,安本標準 - 亞太股票基金 Z 季配息 美元
F00000IS7F:FO,安本標準 - 亞太股票基金 Z 累積 美元
F00000P9MZ:FO,安本標準 - 亞太股票基金 X 累積 美元
F0000008ZM:FO,安本標準 - 亞太股票基金 I 累積 美元
F0GBR04AWX:FO,安本標準 - 亞太股票基金 A 累積 美元
F00000J84U:FO,安本標準 - 歐洲股息基金 A 累積 美元避險
F0000118D0:FO,安本標準 - 世界股票基金 Z 季配息 美元
F000001VQW:FO,安本標準 - 世界股票基金 Z 累積 美元
F00000PAO2:FO,安本標準 - 歐洲股息基金 X 累積 歐元
F00000PAUW:FO,安本標準 - 世界股票基金 X 累積 美元
F00000J84S:FO,安本標準 - 歐洲股息基金 A 累積 歐元
F0GBR04AX1:FO,安本標準 - 世界股票基金 A 累積 美元
F0000118CV:FO,安本標準 - 新興市場股票基金 Z 季配息 美元
F000001VR5:FO,安本標準 - 新興市場股票基金 Z 累積 美元
F00000QETI:FO,安本標準 - 新興市場股票基金 G 累積 美元
F0GBR04AWV:FO,安本標準 - 新興市場股票基金 A 累積 美元
F000001VR8:FO,安本標準 - 新興市場小型公司基金 Z 累積 美元
F000000DUX:FO,安本標準 - 新興市場小型公司基金 I 累積 美元
F00000QETH:FO,安本標準 - 新興市場小型公司基金 G 累積 美元
F00000PAOY:FO,安本標準 - 新興市場小型公司基金 X 累積 美元
F000000DUW:FO,安本標準 - 新興市場小型公司基金 A 累積 美元
F00000PAUM:FO,安本標準 - 世界資源股票基金 X 累積 美元
F00000J855:FO,安本標準 - 世界資源股票基金 A 累積 美元
F00000PAQD:FO,安本標準 - 拉丁美洲股票基金 X 累積 美元
F00000J851:FO,安本標準 - 拉丁美洲股票基金 A 累積 美元
F0000118CX:FO,安本標準 - 印度股票基金 Z 半年配息 美元
F000001VR2:FO,安本標準 - 印度股票基金 Z 累積 美元
F00000PAQ1:FO,安本標準 - 印度股票基金 X 累積 美元
F0GBR06X0M:FO,安本標準 - 印度股票基金 I 累積 美元
F0GBR06X0N:FO,安本標準 - 印度股票基金 A 累積 美元
F00000ZFTD:FO,安本標準 - 科技股票基金 Z 累積 美元
F00000PAUH:FO,安本標準 - 科技股票基金 X 累積 美元
F0GBR04AWR:FO,安本標準 - 科技股票基金 A 累積 美元
F00000YGHX:FO,安本標準 - 日本小型公司基金 X 累積 美元避險
F00000W54H:FO,安本標準 - 日本小型公司基金 I 累積 美元避險
F00000Q4VK:FO,安本標準 - 日本小型公司基金 A 累積 美元避險
F00000WW1Q:FO,安本標準 - 日本小型公司基金 Z 累積 日圓
F000000OUG:FO,安本標準 - 日本小型公司基金 I 累積 日圓
F00000PAQ8:FO,安本標準 - 日本小型公司基金 X 累積 日圓
F000000OUH:FO,安本標準 - 日本小型公司基金 A 累積 日圓
F00000QHZE:FO,安本標準 - 日本股票基金 I 累積 美元避險
F00000YN54:FO,安本標準 - 日本股票基金 X 累積 美元避險
F00000PYOU:FO,安本標準 - 日本股票基金 A 累積 美元避險
F0000118CY:FO,安本標準 - 日本股票基金 Z 半年配息 日圓
F00000YOYL:FO,安本標準 - 日本股票基金 Z 累積 日圓
F00000PAQ5:FO,安本標準 - 日本股票基金 X 累積 日圓
F00000HH4A:FO,安本標準 - 日本股票基金 I 累積 日圓
F0GBR04AX2:FO,安本標準 - 日本股票基金 A 累積 日圓
F00000PS6C:FO,瀚亞投資-優質公司債基金Azdm(南非幣避險月配)
F00000PS6D:FO,瀚亞投資-優質公司債基金Azdmc1(南非幣避險穩定月配)
F00000VS55:FO,瀚亞投資-美國優質債券基金Azdm(南非幣避險月配)
F00000OLIG:FO,瀚亞投資-優質公司債基金C(美元)
F00000PA3G:FO,瀚亞投資-優質公司債基金B(美元)
F00000QF7B:FO,瀚亞投資-優質公司債基金Andmc1(紐幣避險穩定月配)
F00000QF7C:FO,瀚亞投資-優質公司債基金Andm(紐幣避險月配)
F000000NX0:FO,瀚亞投資-美國複合收益債券基金A(美元)
F00000M7T1:FO,瀚亞投資-優質公司債基金Adm(美元月配)
F00000M7SY:FO,瀚亞投資-優質公司債基金A(美元)
F00000PFCC:FO,瀚亞投資-優質公司債基金Admc1(美元穩定月配)
F00000JQZZ:FO,瀚亞投資-美國複合收益債券基金Adm(美元月配)
F00000PUCZ:FO,瀚亞投資-優質公司債基金Aadmc1(澳幣避險穩定月配)
F00000OEI5:FO,瀚亞投資-優質公司債基金Aadm(澳幣避險月配)
F00000OEI4:FO,瀚亞投資-美國複合收益債券基金Aadm(澳幣避險月配)
F000002XSQ:FO,瀚亞投資-美國優質債券基金Adm(美元月配)
F0GBR06ESX:FO,瀚亞投資-美國優質債券基金A(美元)
F0GBR06ERO:FO,瀚亞投資-美國特優級債券基金A(美元)
F00000THRX:FO,瀚亞投資-亞洲債券基金Az (南非幣避險)
F000002XSO:FO,瀚亞投資-美國特優級債券基金Adm(美元月配)
F00000OEHU:FO,瀚亞投資-美國優質債券基金Aadm (澳幣避險月配)
F00000PS6A:FO,瀚亞投資-亞洲債券基金Azdm(南非幣避險月配)
F00000SDDC:FO,瀚亞投資-全球新興市場債券基金Azdm(南非幣避險月配)
F00000THRU:FO,瀚亞投資-全球新興市場債券基金Azdmc1(南非幣避險穩定月配)
F00000THRW:FO,瀚亞投資-全球新興市場債券基金Az (南非幣避險)
F0GBR06F0O:FO,瀚亞投資-亞洲債券基金C(美元)
F00000OX5Z:FO,瀚亞投資-亞洲債券基金B(美元)
F00000ONIY:FO,瀚亞投資-亞洲債券基金Andm(紐幣避險月配)
F0GBR06F0P:FO,瀚亞投資-亞洲債券基金A(美元)
F000002XSL:FO,瀚亞投資-亞洲債券基金Adm(美元月配)
F00000OEHC:FO,瀚亞投資-亞洲債券基金Aadm(澳幣避險月配)
F00000OX5X:FO,瀚亞投資-全球新興市場債券基金Adm(美元月配)
F00000THRS:FO,瀚亞投資-全球新興市場債券基金Admc1(美元穩定月配)
F00000MO6G:FO,瀚亞投資-全球新興市場債券基金A(美元)
F00000THRV:FO,瀚亞投資-全球新興市場債券基金Andmc1(紐幣避險穩定月配)
F00000OZAV:FO,瀚亞投資-全球新興市場債券基金Aadm(澳幣避險月配)
F0GBR06CP4:FO,瀚亞投資-歐洲投資等級債券基金Ae(歐元)
F00000THRT:FO,瀚亞投資-全球新興市場債券基金Aadmc1(澳幣避險穩定月配)
F000002XSN:FO,瀚亞投資-歐洲投資等級債券基金Aedm(歐元月配)
F000010L4T:FO,瀚亞投資-M&G短期優質債券基金A-H(美元避險季配)
F000010L50:FO,瀚亞投資-M&G短期優質債券基金A-H(美元避險)
F00000O2OT:FO,瀚亞投資-亞洲高收益債券基金Adm美元月配
F00000OLE2:FO,瀚亞投資-亞洲高收益債券基金A美元
F0GBR04HWG:FO,瑞萬通博基金-歐元債券基金B(歐元)
F00000LY6S:FO,瑞萬通博基金-歐元債券基金AM(美元月配)
F00000X3C9:FO,瑞萬通博基金-環球高收益債券基金AMH(南非幣避險月配)
F00000TJ1E:FO,瑞萬通博基金-環球高收益債券基金AMH(美元避險月配)
F00000PS69:FO,瀚亞投資-美國高收益債券基金Azdm(南非幣避險月配)
